"ID","alcohol","category","country","description","designation","price","rating","region","subregion","subsubregion","title","url","varietal","vintage","winery"
"188174","13.5","Dessert","Italy","Tenuta Sant'Antonio's lovely Recioto shows firm tannins that are surrounded by aromas of blackberry, spice, nutmeg, black cherry and prune. Chocolate fudge would make a perfect food companion to this dark, concentrated wine.","Argille Bianche 375ml","45","89","Veneto","Recioto della Valpolicella",NULL,"Tenuta Sant'Antonio 2004 Argille Bianche 375ml  (Recioto della Valpolicella)","https://www.winemag.com/buying-guide/tenuta-santantonio-2004-argille-bianche-375ml-red-recioto-della-valpolicella/","Corvina","2004","Tenuta Sant'Antonio"
"188216","15","Dessert","Italy","Tedeschi makes a fine Recioto with firm tannins and generous aromas of black fruit, spice, cinnamon and prune. It tastes smooth and silky and offers a curious balance between natural sweetness and dense structure.","Capitel Fontana 500ml",NULL,"89","Veneto","Recioto della Valpolicella Classico",NULL,"Tedeschi 2005 Capitel Fontana 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/tedeschi-2005-capitel-fontana-500ml-red-recioto-della-valpolicella-classico/","Corvina","2005","Tedeschi"
"188229","14","Dessert","Italy","This is a linear and refined Recioto from the Valpantena subzone of Valpolicella that boasts aromas of sweet Christmas spice, rum cake, prune, clove and polished black stone. Recioto can sometimes be overripe and overblown, but this expression shows elegant composure.","500ml","40","89","Veneto","Recioto della Valpolicella Valpantena",NULL,"Tezza 2005 500ml  (Recioto della Valpolicella Valpantena)","https://www.winemag.com/buying-guide/tezza-2005-500ml-red-recioto-della-valpolicella-valpantena/","Corvina","2005","Tezza"
"188233","11","Dessert","US","This superrich wine, with 12.7% residual sugar, is very sweet. It dazzles with honeyed flavors of tangerines and Asian pears, with creamy notes of vanilla bean and smoky pie crust. Could be denser and more concentrated, but it's a flashy dessert wine.","Late Harvest","20","89","California","Mendocino County","Anderson Valley","Husch 2008 Late Harvest Gewürztraminer (Anderson Valley)","https://www.winemag.com/buying-guide/husch-2008-late-harvest-gewurztraminer-mendocino-lake-counties-anderson-valley/","Gewürztraminer","2008","Husch"
"188260","13.5","Dessert","Italy","You can really taste pure notes of dried or candied fruit here. Honey, almond, mature apricot and maple syrup characterize the nose. In the mouth, the wine is richly sweet and thick.","Cantina di Colognola Acinatico 500ml",NULL,"89","Veneto","Recioto di Soave",NULL,"Collis Veneto Wine Group 2008 Cantina di Colognola Acinatico 500ml  (Recioto di Soave)","https://www.winemag.com/buying-guide/collis-veneto-wine-group-2008-cantina-colognola-acinatico-500ml-italian-white-garganega-recioto-soave/","Garganega","2008","Collis Veneto Wine Group"
"188274",NULL,"Dessert","US","A fortified red wine blend of Cab Sauvignon, Cab Franc and Merlot, the alcohol is a Port-like 19.2%. This is dark and substantial, with allspice, clove and cinnamon infusing fig- and plum-flavored fruit. The residual sugar is 6% but the sweetness is not at all overpowering, thanks to the excellent spirit (no burn) and the dense tannins. Try it with figs stuffed with bleu cheese and walnuts.","Mundo Novo","38","90","Oregon","Oregon Other","Oregon","Madrone Mountain 2005 Mundo Novo Red (Oregon)","https://www.winemag.com/buying-guide/madrone-mountain-2005-mundo-novo-red-other/","Red Blend","2005","Madrone Mountain"
"188277","13.5","Dessert","Italy","Inky dark in appearance and concentration, this muscular Recioto della Valpolicella Classico wraps your tongue tight with its blockbuster power and persistency. Aromas include blackberry jelly, chocolate, cola and exotic spice. It finishes with smooth firmness and loads of personality.","500ml","37","90","Veneto","Recioto della Valpolicella Classico",NULL,"Nicolis 2006 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/nicolis-2006-500ml-red-recioto-della-valpolicella-classico/","Corvina","2006","Nicolis"
"188286","14.5","Dessert","Italy","This richly extracted dessert wine boasts a dark, inky appearance and aromas of exotic spice, nutmeg, cinnamon, dark chocolate, carob, roasted chestnut and mature blackberries. It is smooth, well textured and exceedingly rich on the close with loads of power, personality and persistency.","500 ml",NULL,"90","Veneto","Recioto della Valpolicella Classico",NULL,"Corte Lenguin 2006 500 ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/corte-lenguin-2006-500-ml-red-recioto-della-valpolicella-classico/","Corvina","2006","Corte Lenguin"
"188291","14","Dessert","Italy","Rallo's luscious Passito di Pantelleria opens with intense and jammy aromas of dried apricot, prune, raisin, honey and vanilla bean. You can really taste those sun-dried grapes; the wine could easily be consumed after dinner in place of dessert.","500ml","31","90","Sicily &amp; Sardinia","Passito di Pantelleria",NULL,"Cantine Rallo 2006 500ml  (Passito di Pantelleria)","https://www.winemag.com/buying-guide/cantine-rallo-2006-500ml-muscat-zibibbo-passito-pantelleria/","Zibibbo","2006","Cantine Rallo"
"188301","11.5","Dessert","Italy","This vintage of Il Musico presents united aromas of pine, almond, maple syrup, candied fruit and orange zest. It's a different, distinctive dessert wine that does not resemble most other Passitos because of the inherent spice and zestiness of its flavors.","Il Musico 500ml","26","90","Sicily &amp; Sardinia","Sicilia",NULL,"Benanti 2009 Il Musico 500ml Moscato (Sicilia)","https://www.winemag.com/buying-guide/benanti-2009-il-musico-500ml-muscat-moscato-sicilia/","Moscato","2009","Benanti"
"188302","13.5","Dessert","Italy","Made from the same blend of grapes in Amarone, this dessert Recioto is a dark and thickly extracted wine that tastes much sweeter than it smells. In fact, the bouquet is redolent of hearty dry wine aromas such as black fruit and Indian spice. Residual sugar and refined tannins make for a powerful combination in the mouth.","500ml","40","90","Veneto","Recioto della Valpolicella Classico",NULL,"Begali 2006 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/begali-2006-500ml-red-recioto-della-valpolicella-classico/","Corvina","2006","Begali"
"188316",NULL,"Dessert","France","An aromatic wine, its sweet texture pushed through with ripe apricot jelly, a liquor-like botrytis texture and intense, perfumed acidity throughout. There is a long, lingering ripe aftertaste.","Séduction",NULL,"90","Southwest France","Jurançon",NULL,"Château de Jurque 2008 Séduction  (Jurançon)","https://www.winemag.com/buying-guide/chateau-jurque-2008-seduction-other-white-petit-manseng-jurancon/","Petit Manseng","2008","Château de Jurque"
"188322","18.5","Dessert","US","The blend is an authentic Port combination of Tinta Madera, Tinta Cão and other local varieties. The Cão alcohol is high but the acidity is rich, just what you want in a wine this sweet. Shows beautiful blackberry and cherry jam, chocolate and brown sugar flavors, with a hint of smoky oak. Drink now.","Four Grapes Vintage","18","90","California","Sonoma","Dry Creek Valley","Pedroncelli 2005 Four Grapes Vintage Port (Dry Creek Valley)","https://www.winemag.com/buying-guide/pedroncelli-2005-four-grapes-vintage-port-blend-port-sonoma-dry-creek-valley/","Port","2005","Pedroncelli"
"188324","16","Dessert","Italy","This 60-40 blend of Trebbiano Toscano and Malvasia Bianca offers a traditional interpretation with thick sweetness and aromas of roasted chestnut, caramel and honey.","Caratello",NULL,"90","Tuscany","Vin Santo del Chianti",NULL,"Pietro Beconcini 1999 Caratello  (Vin Santo del Chianti)","https://www.winemag.com/buying-guide/pietro-beconcini-1999-caratello-white-vin-santo-chianti/","White Blend","1999","Pietro Beconcini"
"188354","13.5","Dessert","Italy","This is a less formal Vin Santo. The wine is creamy and thick, with sweet syrupy notes of chestnut, honey, maple, candied fruit and dried apricot.","500ml",NULL,"90","Tuscany","Vin Santo del Chianti",NULL,"Fattoria di Casalbosco 2006 500ml  (Vin Santo del Chianti)","https://www.winemag.com/buying-guide/fattoria-casalbosco-2006-500ml-white-vin-santo-chianti/","White Blend","2006","Fattoria di Casalbosco"
"188372","11.5","Dessert","Italy","Made with a blend of diverse aromatic grapes from Sicily and beyond, this golden Passito is redolent of candied orange, dried apricot, honey, almond marzipan and loads of sweet, raw honey. The wine is dense and creamy and extremely sweet tasting on the finish.","Diamante 500ml","30","90","Sicily &amp; Sardinia","Sicilia",NULL,"Tasca d'Almerita 2007 Diamante 500ml White (Sicilia)","https://www.winemag.com/buying-guide/tasca-dalmerita-2007-diamante-500ml-white-sicilia/","White Blend","2007","Tasca d'Almerita"
"188382","10","Dessert","Italy","Il Musico is a Passito dessert wine from Sicily made with aromatic Moscato grapes that seems to have all the bright intensity of the southern Italian sun inside. The bouquet is redolent of jasmine, orange blossom, almond paste and white peach. In the mouth, the wine is smooth and soft without being heavy or fat.","Il Musico 500ml","26","90","Sicily &amp; Sardinia","Sicilia",NULL,"Benanti 2008 Il Musico 500ml Moscato (Sicilia)","https://www.winemag.com/buying-guide/benanti-2008-il-musico-500ml-muscat-moscato-sicilia/","Moscato","2008","Benanti"
"188428","18","Dessert","US","Satisfies the basic Port requirements of sweetness, firm tannins and crisp acidity. Quite good in blackberry, black currant liqueur and chocolate flavors. Needs an extra layer of richness and complexity, though.",NULL,"35","88","California","California Other","California","Meyer Family Cellars NV Port (California)","https://www.winemag.com/buying-guide/meyer-family-cellars-nv-port-blend-port-other/","Port",NULL,"Meyer Family Cellars"
"188485","12.5","Dessert","Italy","Made with sweetly fragrant Malvasia grapes from the tiny island of Salina off the northern coast of Sicily, this Passito dessert wine opens with all the intensity you'd expect of sunny southern Italy. The wine sports a luminous amber color and aromas of candied fruit or orange rind, dried mint, touches of root beer and even a hint of white licorice.","Passito di Salina 375ml","40","88","Sicily &amp; Sardinia","Malvasia delle Lipari",NULL,"Colosi 2007 Passito di Salina 375ml  (Malvasia delle Lipari)","https://www.winemag.com/buying-guide/colosi-2007-passito-salina-375ml-italian-white-malvasia-malvasia-delle-lipari/","Malvasia","2007","Colosi"
"188489","12.5","Dessert","Italy","There's loads of personality here. Verduzzo does beat to its own drum with unique aromas of pine cone, chopped peppermint, candied fruit and loads of floral lavender honey.","Ramandolo 750ml","30","88",NULL,"Friuli",NULL,"Bernardis 2006 Ramandolo 750ml Verduzzo (Friuli)","https://www.winemag.com/buying-guide/bernardis-2006-ramandolo-750ml-italian-white-verduzzo-friuli/","Verduzzo","2006","Bernardis"
"188494","12.5","Dessert","Italy","This dark Recioto dessert wine opens with an inky black color and intense aromas of chocolate fudge, rum cake, Christmas spice, Spanish cedar and mesquite. In the mouth, the wine is thick, sweet and astringent at the same time, so pair it with pudding or chocolate cream cake.","Acinatico 500ml",NULL,"88","Veneto","Recioto della Valpolicella Classico",NULL,"Stefano Accordini 2006 Acinatico 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/stefano-accordini-2006-acinatico-500ml-red-recioto-della-valpolicella-classico/","Corvina","2006","Stefano Accordini"
"188521","13","Dessert","Italy","Here's a smoky, oaky Recioto with aromas of exotic spice and toasted nut besides nuances of plum, blackberry, prune and cassis. This inky red dessert wine shows deep extraction and loads of power on the close.","500ml",NULL,"88","Veneto","Recioto della Valpolicella Classico",NULL,"Monteci 2005 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/monteci-2005-500ml-red-recioto-della-valpolicella-classico/","Corvina","2005","Monteci"
"188535","13","Dessert","France","Sweet, yes, but not intensely so, more a sweet apéritif sweet wine for blue cheese or ham. The botrytis gives the wine a drier character, while the honey element leads straight into citrus.","Cuvée Tradition",NULL,"88","Southwest France","Jurançon",NULL,"Domaine Bellegarde 2008 Cuvée Tradition  (Jurançon)","https://www.winemag.com/buying-guide/domaine-bellegarde-2008-cuvee-tradition-other-white-gros-manseng-jurancon/","Gros Manseng","2008","Domaine Bellegarde"
"188559","13","Dessert","Italy","Passrì di Scrapona is a highly concentrated and rich dessert wine that shows very nice aromatic balance and intensity. Aromas here include toasted almond, apricot, honeysuckle and loads of honey. The wine feels syrupy and shows big weight and density on the long, sweet finish.","Passrì di Scrapona","60","89","Piedmont","Strevi",NULL,"Marenco 2005 Passrì di Scrapona Moscato (Strevi)","https://www.winemag.com/buying-guide/marenco-2005-passri-scrapona-muscat-moscato-strevi/","Moscato","2005","Marenco"
"188632","15","Dessert","Italy","This sweet Vin Santo is a blend of Malvasia and Trebbiano aged many long years in small oak casks. This particular interpretation offers distinctive aromas of roasted chestnut and maple syrup with hints of dried herb, grass and drying mineral.","375ml","40","87","Tuscany","Vin Santo del Chianti Classico",NULL,"Vignamaggio 2002 375ml  (Vin Santo del Chianti Classico)","https://www.winemag.com/buying-guide/vignamaggio-2002-375ml-white-vin-santo-chianti-classico/","White Blend","2002","Vignamaggio"
"188642","15","Dessert","Italy","Here's a lighter, less bulky expression of Recioto that opens with a dark ruby color and pretty aromas of wild berry and dark cherry. It tastes sweet and thick, ending with a slight tannic nod that is firm without being astringent.","500ml",NULL,"87","Veneto","Recioto della Valpolicella",NULL,"Corte Sant' Alda 2006 500ml  (Recioto della Valpolicella)","https://www.winemag.com/buying-guide/corte-sant-alda-2006-500ml-red-recioto-della-valpolicella/","Corvina","2006","Corte Sant' Alda"
"188649","14.5","Dessert","Italy","Ra'is exhibits a simple, genuine quality with aromas of citrus, almond, peach, apricot and honey. The golden dessert wine is made with aromatic Moscato grapes and shows a light, buoyant feel with herb and a touch of spice on the close.","Ra'is 500ml","25","87","Sicily &amp; Sardinia","Moscato di Noto",NULL,"Baglio di Pianetto 2007 Ra'is 500ml  (Moscato di Noto)","https://www.winemag.com/buying-guide/baglio-pianetto-2007-rais-500ml-muscat-moscato-moscato-noto/","Moscato","2007","Baglio di Pianetto"
"188675","15","Dessert","Italy","Amandorlato is a brawny, powerful red dessert wine with vinous aromas of grape, raisin, dried blackberry, prune and plum. The wine is aged in large oak cask to impart some aromas of spice and smoke and the tannins are firmly astringent on the close.","Amandorlato 500 ml","55","87","Veneto","Recioto della Valpolicella Classico",NULL,"Corteforte 2004 Amandorlato 500 ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/corteforte-2004-amandorlato-500-ml-red-recioto-della-valpolicella-classico/","Corvina","2004","Corteforte"
"188692","11","Dessert","Italy","This concentrated and syrupy dessert wine opens with thick, slightly cloying aromas of candied fruit, white raisin, dried prune, maple and almond nut. It tastes sweet and heavy in the mouth, although there is a much-needed prickle of acidity on the close.","Rodon Maso delle Rose 375ml","35","87","Italy Other","Vino da Tavola",NULL,"Josef Weger 2004 Rodon Maso delle Rose 375ml White (Vino da Tavola)","https://www.winemag.com/buying-guide/josef-weger-2004-rodon-maso-delle-rose-375ml-white-vino-tavola/","White Blend","2004","Josef Weger"
"188727","9","Dessert","US","This dessert wine is comprised of Sauvignon Blanc, Riesling, Viognier and Chardonnay grapes. Its deeply colored, almost pink, and very rich and sweet in honey, orange, apricot and vanilla flavors. Extravagant, but could use greater structural interest.","Slow Hand 375 ml","55","87","California","Central Coast","Santa Ynez Valley","Coquelicot 2009 Slow Hand 375 ml White (Santa Ynez Valley)","https://www.winemag.com/buying-guide/coquelicot-2009-slow-hand-375-ml-white-central-coast-santa-ynez-valley/","White Blend","2009","Coquelicot"
"188751","14","Dessert","Italy","Luminous and deeply golden in appearance, this pretty dessert wine delivers intense aromas of dried rose, apricot, candied pineapple, honey and slightly roasted almond. Crisp acidity brings the wine's natural sweetness into focus and makes the wine ideal to pair with crème caramel or panna cotta.","El Ré 500ml",NULL,"88","Veneto","Recioto di Soave Classico",NULL,"Tenuta Solar 2007 El Ré 500ml  (Recioto di Soave Classico)","https://www.winemag.com/buying-guide/tenuta-solar-2007-el-re-500ml-italian-white-garganega-recioto-soave-classico/","Garganega","2007","Tenuta Solar"
"188783","13.5","Dessert","Italy","Recioto is a dark red dessert wine that pairs with chocolate fudge or spongy spice cake. This expression shows loads of dark sweetness and firm fleshiness backed by aromas of cinnamon, clove, cherry candy and blackberry jam.","500ml",NULL,"88","Veneto","Recioto della Valpolicella Classico",NULL,"Antolini 2007 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/antolini-2007-500ml-red-recioto-della-valpolicella-classico/","Corvina","2007","Antolini"
"188796","13","Dessert","France","Red currant jelly aromas burst into a sweet, but not luscious wine. There is just a touch of botrytis to go with freshness and some crisp acidity. A dessert wine for drinking, not sipping.","Cuvée Jean","30","88","Southwest France","Jurançon",NULL,"Château Jolys 2008 Cuvée Jean  (Jurançon)","https://www.winemag.com/buying-guide/chateau-jolys-2008-cuvee-jean-other-white-petit-manseng-jurancon/","Petit Manseng","2008","Château Jolys"
"188821","15","Dessert","Italy","Here's an easy, straightforward dessert wine from Montalcino, Tuscany that shows bright aromas of stone fruit, honey and white almond. The wine is silky smooth and nicely sweet on the close without being too heavy or cloying.","Aurico 375 ml","30","88","Tuscany","Moscadello di Montalcino",NULL,"Villa Poggio Salvi 2003 Aurico 375 ml  (Moscadello di Montalcino)","https://www.winemag.com/buying-guide/villa-poggio-salvi-2003-aurico-375-ml-muscat-moscadello-moscadello-montalcino/","Moscadello","2003","Villa Poggio Salvi"
"188832","12","Dessert","Italy","Dark and dense with thick concentration and big intensity, this opulent Recioto is packed tight with layers of cherry liqueur, dark chocolate, exotic spice and dried prunes or plums. It boasts a chewy, rich quality capped by enduring sweetness and firm tannins.","750 ml",NULL,"88","Veneto","Recioto della Valpolicella",NULL,"Domìni Veneti 2008 750 ml  (Recioto della Valpolicella)","https://www.winemag.com/buying-guide/domini-veneti-2008-750-ml-red-recioto-della-valpolicella/","Corvina","2008","Domìni Veneti"
"188844","14","Dessert","Italy","Opens with a thick amber color and aromas of peppermint, apricot, white mineral and lavender honey. There's a floral component in the mouth but this wine also offers distinctive flavors of dried grass or herbs.","500ml","51","87","Sicily &amp; Sardinia","Passito di Pantelleria",NULL,"Colosi 2006 500ml  (Passito di Pantelleria)","https://www.winemag.com/buying-guide/colosi-2006-500ml-muscat-zibibbo-passito-pantelleria/","Zibibbo","2006","Colosi"
"188929","14","Dessert","Italy","This expression of Moscadello di Montalcino opens with a dark, golden color and intense aromas of candied fruit, orange zest, roasted almond and dried apricot. The wine is thick and smooth with a strong element of sweetness balanced by a touch of crisp acidity.","500ml","35","86","Tuscany","Moscadello di Montalcino",NULL,"Mocali 2004 500ml  (Moscadello di Montalcino)","https://www.winemag.com/buying-guide/mocali-2004-500ml-muscat-moscadello-moscadello-montalcino/","Moscadello","2004","Mocali"
"188947","12.5","Dessert","France","From a great dessert wine year, this is packed with botrytis, unctuous in texture, rich and liquor-like. It is not for aging, but is delicious now.",NULL,NULL,"86","Southwest France","Monbazillac",NULL,"Château la Rayre 2005  Monbazillac","https://www.winemag.com/buying-guide/chateau-rayre-2005-white-monbazillac/","Bordeaux-style White Blend","2005","Château la Rayre"
"188961","14","Dessert","Italy","Terre del Cereolo is a very spicy and smoky expression of Recioto that shows oak-driven notes of clove, tobacco, blackberry and plum. The wine delivers its natural sweetness in the mouth as well as firm, biting tannins at the end.","Terre del Cereolo 500ml",NULL,"87","Veneto","Recioto della Valpolicella",NULL,"Trabucchi d'Illasi 2005 Terre del Cereolo 500ml  (Recioto della Valpolicella)","https://www.winemag.com/buying-guide/trabucchi-dillasi-2005-terre-cereolo-500ml-red-recioto-della-valpolicella/","Corvina","2005","Trabucchi d'Illasi"
"188973","14.5","Dessert","Italy","Le Arele is a woody, smoky red dessert wine with firm tannins behind chewy, sweet notes of mature blackberry, cherry, nutmeg, clove and ginger. Pair this wine with chewy chocolate brownies.","Le Arele 500ml",NULL,"87","Veneto","Recioto della Valpolicella Classico",NULL,"Giuseppe Lonardi 2007 Le Arele 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/giuseppe-lonardi-2007-le-arele-500ml-red-recioto-della-valpolicella-classico/","Corvina","2007","Giuseppe Lonardi"
"188989","13.5","Dessert","France","Sweet red peach flavors combine with honey in this soft, accessible wine. It has a layer of botrytis and just a hint of dryness. Drink now and over the next few years.",NULL,"31","87","Bordeaux","Cadillac",NULL,"Château Suau 2005  Cadillac","https://www.winemag.com/buying-guide/chateau-suau-2005-white-cadillac/","Bordeaux-style White Blend","2005","Château Suau"
"189011","14.5","Dessert","Italy","Made with the native Raboso grape, this sports a dark, inky color and smoky aromas of exotic spice, wood shaving, nutmeg, dark fruit, tobacco and prune. The sugar content is high, although this wine doesn't taste too heavy or syrupy. In fact, it boasts some nice crispiness as well.","Passito 500ml","16","87","Veneto","Veneto",NULL,"Bonotto delle Tezze 2007 Passito 500ml Raboso (Veneto)","https://www.winemag.com/buying-guide/bonotto-delle-tezze-2007-passito-500ml-italian-red-raboso-veneto/","Raboso","2007","Bonotto delle Tezze"
"189034","12.5","Dessert","Italy","This sweet Recioto opens with thick, inky blackness and jammy aromas of black fruit, plum and prune. You can taste some oak-driven flavors of spice and smoke. The wine ends with a blast of astringent, ripe tannins.","500ml",NULL,"87","Veneto","Recioto della Valpolicella Classico",NULL,"Tommaso Bussola 2008 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/tommaso-bussola-2008-500ml-red-recioto-della-valpolicella-classico/","Corvina","2008","Tommaso Bussola"
"189048","14","Dessert","Italy","Here's a big, inky dessert wine, sporting a dark garnet, almost black color, with masculine aromas of mesquite wood, barbecue sauce, root beer, prune and jammy blackberry. Take your first sip and you are suddenly hit by the wine's tannic structure and mellowing sweetness.","500ml","40","87","Veneto","Recioto della Valpolicella Classico",NULL,"Fabiano 2007 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/fabiano-2007-500ml-red-recioto-della-valpolicella-classico/","Corvina","2007","Fabiano"
"189080","13","Dessert","Italy","This ruby-colored wine offers a pretty bouquet that is composed of red rose, sweet forest berry, candied fruit and distant prune. The wine is sweet, sticky and would pair with white chocolate or almond marzipan.","Moscato Rosa 500ml","31","87",NULL,"Delle Venezie",NULL,"Marco Felluga 2006 Moscato Rosa 500ml Moscato (Delle Venezie)","https://www.winemag.com/buying-guide/marco-felluga-2006-moscato-rosa-500ml-muscat-moscato-delle-venezie/","Moscato","2006","Marco Felluga"
"189111","13","Dessert","Italy","This playful Recioto opens with black, inky concentration and thick aromas of blackberry, sweet clove, Christmas spice and nutmeg. There are some green herb or grass-like notes and the wine is sweet, chewy and slightly raw or bitter on the close.","375 ml","35","85","Veneto","Recioto della Valpolicella",NULL,"Fattoria Garbole 2006 375 ml  (Recioto della Valpolicella)","https://www.winemag.com/buying-guide/fattoria-garbole-2006-375-ml-red-recioto-della-valpolicella/","Corvina","2006","Fattoria Garbole"
"189156","15.5","Dessert","Italy","This is powerful and determined, with high alcohol that covers some of the more delicate aromas of butterscotch, caramel and vanilla. Sweet candied fruit flavors and natural richness help bring balance back in the mouth.","375ml",NULL,"86","Tuscany","Vin Santo del Chianti Rufina",NULL,"Fattoria di Basciano 2004 375ml  (Vin Santo del Chianti Rufina)","https://www.winemag.com/buying-guide/fattoria-basciano-2004-375ml-white-vin-santo-chianti-rufina/","White Blend","2004","Fattoria di Basciano"
"189186","14.5","Dessert","Italy","This red Passito dessert wine from Tuscany offers bittersweet aromas of wild cherry, raspberry, cassis and cola. It makes a simple but clean impression in the mouth and would pair with chocolate brownies or cherry pie.","Scalabreto 500ml","32","86","Tuscany","Toscana",NULL,"Morisfarms 2008 Scalabreto 500ml Red (Toscana)","https://www.winemag.com/buying-guide/morisfarms-2008-scalabreto-500ml-red-toscana/","Red Blend","2008","Morisfarms"
"189244","15","Dessert","Italy","Here's a curious Recioto with aromas of green olive and caper backed by blackberry and some distant spice. Sweetness and succulence push the wine forward over the palate but those green, herbal notes appear once more on the close.","750ml",NULL,"83","Veneto","Recioto della Valpolicella Classico",NULL,"Brigaldara 2007 750ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/brigaldara-2007-750ml-red-recioto-della-valpolicella-classico/","Corvina","2007","Brigaldara"
"189270","6.5","Dessert","Italy","The luminous sparkler offers sweet aromas of peach, honey and jasmine. Pair this this bubbly treat with oatmeal cookies or sponge cake.","Petalo il Vino dell'Amore","14","84","Veneto","Veneto",NULL,"Bottega 2009 Petalo il Vino dell'Amore Moscato (Veneto)","https://www.winemag.com/buying-guide/bottega-2009-petalo-il-vino-dellamore-muscat-moscato-veneto/","Moscato","2009","Bottega"
"189308","14.5","Dessert","Italy","Passoro opens with an amber, almost deep orange color and overripe aromas of sun baked raisins, dried apricot, strawberry jam and candied fruit. The wine feels heavy and thick on the mouth but a sharp point of lemon zest appears at the very end.","Passoro 500ml","23","84","Sicily &amp; Sardinia","Sicilia",NULL,"Maggio Vini 2006 Passoro 500ml Moscato (Sicilia)","https://www.winemag.com/buying-guide/maggio-vini-2006-passoro-500ml-muscat-moscato-sicilia/","Moscato","2006","Maggio Vini"
"189323","13","Dessert","France","A lightly botrytised wine, with sweet raisins and orange zest. The wine is soft, missing acidity, but the freshness is just right.","Seigneurs de Monbazillac","10","84","Southwest France","Monbazillac",NULL,"Yvon Mau 2007 Seigneurs de Monbazillac  (Monbazillac)","https://www.winemag.com/buying-guide/yvon-mau-2007-seigneurs-monbazillac-white-monbazillac/","Bordeaux-style White Blend","2007","Yvon Mau"
"189341","12","Dessert","Italy","Frappato is usually made as a dry red wine and Terre di Giurfo is probably the first to release a sweet expression of the grape. This ruby-colored dessert wine offers jammy aromas of strawberry and cassis and could pair with almond or pistachio cookies.","Uniku 500ml","26","84","Sicily &amp; Sardinia","Sicilia",NULL,"Terre di Giurfo 2009 Uniku 500ml Frappato (Sicilia)","https://www.winemag.com/buying-guide/terre-giurfo-2009-uniku-500ml-italian-red-frappato-sicilia/","Frappato","2009","Terre di Giurfo"
"189380","9.5","Dessert","Italy","Packaged in a squat, medallion-shaped bottle, this fragrant Moscato Giallo offers a full bouquet of peach blossom, honey, acacia flower and jasmine. It's sweet and tangy in the mouth to the right measure and would pair with fruit salad or apricot tarts.","Giallo","20","85",NULL,"Trentino",NULL,"Gaierhof 2009 Giallo Moscato Giallo (Trentino)","https://www.winemag.com/buying-guide/gaierhof-2009-giallo-italian-white-moscato-giallo-trentino/","Moscato Giallo","2009","Gaierhof"
"189399","13.5","Dessert","Italy","From the 2003 vintage, this sweet red wine shows well evolved aromas of candied fruit, prune, black raisin, exotic spice and barbecue wood. The wine sports tight, gritty tannins and soft, jammy sweetness on the close.","500ml","99","85","Veneto","Recioto della Valpolicella Classico",NULL,"L'Arco 2003 500ml  (Recioto della Valpolicella Classico)","https://www.winemag.com/buying-guide/larco-2003-500ml-red-recioto-della-valpolicella-classico/","Corvina","2003","L'Arco"
"189401","18.2","Dessert","US","Very sweet in sugary blackberry jam and chocolate flavors, brightened with good acidity. Wants for greater concentration and complexity.","Syrah","28","85","California","Napa","Napa Valley","Krupp Brothers 2007 Syrah Port (Napa Valley)","https://www.winemag.com/buying-guide/krupp-brothers-2007-syrah-port-blend-port-napa-valley/","Port","2007","Krupp Brothers"
"189503","14.5","Dessert","Austria","Both crisp and rich, a magical combination with beautiful acidity, light currants, the whole wine infused with honey. The final acidity leaves a long-lasting aftertaste.","Eiswein 375ml","35","92","Niederösterreich",NULL,NULL,"Norbert Bauer 2008 Eiswein 375ml Grüner Veltliner (Niederösterreich)","https://www.winemag.com/buying-guide/norbert-bauer-2008-eiswein-375ml-gruner-veltliner-niederosterreich/","Grüner Veltliner","2008","Norbert Bauer"
"189521","10.5","Dessert","Austria","Intense acidity, with the sweetness held in check by a bright, crisp character. Rich honey is balanced by an exquisite freshness, lightly perfumed, so clean and clear in final taste.","Eiswein 375ml","40","92","Niederösterreich",NULL,NULL,"Zull 2008 Eiswein 375ml Riesling (Niederösterreich)","https://www.winemag.com/buying-guide/zull-2008-eiswein-375ml-riesling-niederosterreich/","Riesling","2008","Zull"
"189522","10.5","Dessert","Austria","Very rich in texture while also balanced, this is a wine that shows extreme concentration—honey, yellow fruits and final sugar all wrapped in lively acidity.","Beerenauslese 375ml","40","92","Niederösterreich",NULL,NULL,"Zull 2006 Beerenauslese 375ml Riesling (Niederösterreich)","https://www.winemag.com/buying-guide/zull-2006-beerenauslese-375ml-riesling-niederosterreich/","Riesling","2006","Zull"
